id,lat,lon,user,uid,version,changeset,timestamp 
3152776360,36.0383399,-87.215152,CynicalDooDad,1505651,1,26368844,2014-10-27T17:25:37Z
3152776460,36.0320474,-87.2084136,CynicalDooDad,1505651,1,26368844,2014-10-27T17:25:39Z
3152819970,36.021736,-87.2043047,CynicalDooDad,1505651,1,26369597,2014-10-27T18:00:37Z
3152820070,36.0173206,-87.2188554,CynicalDooDad,1505651,1,26369597,2014-10-27T18:00:38Z
3152832192,36.0411403,-87.2059182,CynicalDooDad,1505651,1,26369856,2014-10-27T18:10:01Z
3152832392,36.0642237,-87.1993028,CynicalDooDad,1505651,1,26369856,2014-10-27T18:10:03Z
3153239369,35.6452433,-86.4773881,JacobT13,1712104,1,26373412,2014-10-27T20:34:36Z
3153239569,35.6468514,-86.4789215,JacobT13,1712104,1,26373412,2014-10-27T20:34:38Z
3153239769,35.6487351,-86.4801006,JacobT13,1712104,1,26373412,2014-10-27T20:34:39Z
3153239869,35.6504714,-86.4810995,JacobT13,1712104,1,26373412,2014-10-27T20:34:42Z
3153283634,36.0594991,-87.2344059,CynicalDooDad,1505651,1,26374100,2014-10-27T20:58:15Z
3153284634,36.0700485,-87.1741088,CynicalDooDad,1505651,1,26374100,2014-10-27T20:58:17Z
3153284834,36.091427,-87.1596942,CynicalDooDad,1505651,1,26374100,2014-10-27T20:58:19Z
3153300628,35.6467451,-86.4857719,JacobT13,1712104,1,26374334,2014-10-27T21:06:02Z
3153301418,36.0979138,-87.1359531,CynicalDooDad,1505651,1,26374322,2014-10-27T21:05:27Z
3153311376,36.0022403,-87.2128545,CynicalDooDad,1505651,1,26374501,2014-10-27T21:12:32Z
3153351893,35.6442011,-86.4914265,JacobT13,1712104,1,26375228,2014-10-27T21:40:29Z
3153352293,35.6447411,-86.4913279,JacobT13,1712104,1,26375228,2014-10-27T21:40:32Z
3153352493,35.6458745,-86.5008284,JacobT13,1712104,1,26375228,2014-10-27T21:40:34Z
3153352593,35.6471198,-86.4924623,JacobT13,1712104,1,26375228,2014-10-27T21:40:36Z
3153359009,35.6492863,-86.4828115,JacobT13,1712104,1,26375394,2014-10-27T21:48:37Z
3153387813,35.6373884,-86.7266738,JakeSwan,2276362,1,26375781,2014-10-27T22:04:14Z
3153960367,36.0165156,-87.1961574,CynicalDooDad,1505651,1,26383411,2014-10-28T09:46:40Z
3154807304,35.7260412,-85.7810623,dchiles,153669,1,26395062,2014-10-28T19:01:20Z
3154810040,35.7507489,-85.7854697,dchiles,153669,1,26395062,2014-10-28T19:01:23Z
3154810140,35.7572048,-85.7789797,dchiles,153669,1,26395062,2014-10-28T19:01:25Z
3154836365,36.0533343,-87.261852,CynicalDooDad,1505651,1,26395492,2014-10-28T19:13:06Z
3154927144,36.0495875,-87.2672934,CynicalDooDad,1505651,1,26397026,2014-10-28T19:54:52Z
3155239982,35.6363431,-86.4519756,JacobT13,1712104,1,26401223,2014-10-28T22:13:51Z
3155240282,35.641866,-86.4473502,JacobT13,1712104,1,26401223,2014-10-28T22:13:53Z
3155240582,35.6429134,-86.4468189,JacobT13,1712104,1,26401223,2014-10-28T22:13:54Z
3155240682,35.6433942,-86.4391483,JacobT13,1712104,1,26401223,2014-10-28T22:13:56Z
3155240982,35.644253,-86.4418673,JacobT13,1712104,1,26401223,2014-10-28T22:13:57Z
3155241282,35.6451596,-86.4402664,JacobT13,1712104,1,26401223,2014-10-28T22:13:59Z
3155241482,35.6464097,-86.4338168,JacobT13,1712104,1,26401223,2014-10-28T22:14:01Z
3155496034,35.6427424,-86.4472688,JacobT13,1712104,1,26403357,2014-10-29T01:27:03Z
3155496234,35.6436704,-86.449868,JacobT13,1712104,1,26403357,2014-10-29T01:27:05Z
3155496334,35.6443208,-86.4484187,JacobT13,1712104,1,26403357,2014-10-29T01:27:06Z
3155496434,35.6460393,-86.4587798,JacobT13,1712104,1,26403357,2014-10-29T01:27:07Z
3155501834,35.6368992,-86.4590444,JacobT13,1712104,1,26403515,2014-10-29T01:49:51Z
3155501934,35.6382426,-86.4534888,JacobT13,1712104,1,26403515,2014-10-29T01:49:53Z
3155502034,35.6402049,-86.462055,JacobT13,1712104,1,26403515,2014-10-29T01:49:54Z
3155502524,35.4832537,-86.4602421,JacobT13,1712104,1,26403678,2014-10-29T02:10:55Z
3156188072,36.0990735,-87.6295411,ediyes,1240849,1,26411777,2014-10-29T13:30:07Z
3157054278,35.6196932,-85.8711812,dchiles,153669,1,26423532,2014-10-29T21:32:15Z
3157054378,35.6272094,-85.8607975,dchiles,153669,1,26423532,2014-10-29T21:32:16Z
3157054478,35.6714994,-85.842806,dchiles,153669,1,26423532,2014-10-29T21:32:18Z
3157054578,35.6843107,-85.8438512,dchiles,153669,1,26423532,2014-10-29T21:32:20Z
3157054678,35.715058,-85.8129196,dchiles,153669,1,26423532,2014-10-29T21:32:22Z
3158152963,36.0563103,-87.2811929,CynicalDooDad,1505651,1,26443147,2014-10-30T17:10:35Z
3158203882,35.588854,-85.8733156,dchiles,153669,1,26444150,2014-10-30T17:45:43Z
3158203982,35.6096333,-85.8640456,dchiles,153669,1,26444150,2014-10-30T17:45:45Z
3158204082,35.6238678,-85.8827291,dchiles,153669,1,26444150,2014-10-30T17:45:47Z
3158204182,35.6383437,-85.8747501,dchiles,153669,1,26444150,2014-10-30T17:45:49Z
3158234380,35.533738,-86.1628938,dchiles,153669,1,26444509,2014-10-30T18:03:56Z
3158234480,35.5495707,-86.1742802,dchiles,153669,1,26444509,2014-10-30T18:03:57Z
3158910981,35.64992,-86.1465708,dchiles,153669,1,26454893,2014-10-31T06:43:28Z
3158911081,35.6566484,-86.1420381,dchiles,153669,1,26454893,2014-10-31T06:43:30Z
3158911181,35.663449,-86.1517727,dchiles,153669,1,26454893,2014-10-31T06:43:31Z
3159346490,36.1174329,-86.4137881,RichRico,2219338,1,26462363,2014-10-31T14:53:35Z
3159615792,36.5454924,-86.4190562,RichRico,2219338,1,26467463,2014-10-31T17:55:15Z
3159616692,36.5490355,-86.4139205,RichRico,2219338,1,26467463,2014-10-31T17:55:17Z
3159616792,36.5538929,-86.4140832,RichRico,2219338,1,26467463,2014-10-31T17:55:19Z
3159617092,36.5583186,-86.426368,RichRico,2219338,1,26467463,2014-10-31T17:55:20Z
3161969240,36.0514667,-87.3111302,CynicalDooDad,1505651,1,26494377,2014-11-02T01:02:31Z
3161969878,36.0512701,-87.3123066,CynicalDooDad,1505651,1,26494377,2014-11-02T01:02:32Z
3167946100,36.1037767,-87.1823834,CynicalDooDad,1505651,1,26563068,2014-11-05T04:10:02Z
3169393484,36.5881078,-87.2867265,Shawn Noble,1791301,1,26581526,2014-11-05T21:59:41Z
3169394220,36.5862083,-87.2904783,Shawn Noble,1791301,1,26581526,2014-11-05T21:59:35Z
3169396364,36.5886922,-87.2872663,ELadner,22925,2,34472349,2015-10-06T16:15:54Z
3169396572,36.589639,-87.2855956,Shawn Noble,1791301,1,26581526,2014-11-05T21:59:47Z
3169424897,36.0619213,-87.3355922,CynicalDooDad,1505651,1,26581768,2014-11-05T22:13:26Z
3177774586,36.0728946,-87.3262875,CynicalDooDad,1505651,1,26673934,2014-11-09T20:33:05Z
3177802625,36.0825369,-87.3375395,CynicalDooDad,1505651,1,26674370,2014-11-09T20:49:47Z
3177817208,36.0832803,-87.3381374,CynicalDooDad,1505651,1,26674612,2014-11-09T20:57:08Z
3177836260,36.084308,-87.336766,CynicalDooDad,1505651,1,26674879,2014-11-09T21:06:12Z
3177857661,36.0841872,-87.3381278,CynicalDooDad,1505651,1,26675178,2014-11-09T21:17:52Z
3177912713,36.0138817,-86.7889337,jhare1,2318139,1,26676242,2014-11-09T22:02:58Z
3178018213,36.0135942,-86.7900997,jhare1,2318139,1,26677646,2014-11-09T23:37:52Z
3178018313,36.0120927,-86.7883259,jhare1,2318139,1,26677646,2014-11-09T23:37:54Z
3178018413,36.0026613,-86.803412,jhare1,2318139,1,26677646,2014-11-09T23:37:56Z
3178031992,36.0083046,-86.7877488,jhare1,2318139,1,26677913,2014-11-10T00:03:04Z
3178037374,36.0093716,-86.7950838,jhare1,2318139,1,26677913,2014-11-10T00:03:05Z
3178051871,36.0027088,-86.802215,jhare1,2318139,1,26678077,2014-11-10T00:22:42Z
3178065901,36.0781803,-87.3470389,CynicalDooDad,1505651,1,26678282,2014-11-10T00:47:16Z
3178074967,36.0716598,-87.3512923,CynicalDooDad,1505651,1,26678390,2014-11-10T00:57:23Z
3179716309,36.5286021,-87.360198,Shawn Noble,1791301,2,26879614,2014-11-19T05:01:38Z
3181573147,36.1908957,-86.8617068,beweta,152074,1,26720382,2014-11-11T19:50:05Z
3182002956,36.0744893,-86.8506762,Munchabunch,414318,1,26726148,2014-11-12T01:51:20Z
3182008283,36.1305946,-86.8281117,Munchabunch,414318,1,26726148,2014-11-12T02:09:23Z
3185261387,36.2083005,-86.4279516,ediyes,1240849,1,26765064,2014-11-13T20:55:00Z
3186055893,36.0776408,-87.3537125,CynicalDooDad,1505651,1,26770727,2014-11-14T06:45:21Z
3186058442,36.0783688,-87.3532341,CynicalDooDad,1505651,1,26770786,2014-11-14T06:52:07Z
3189882836,35.9662799,-86.9698762,homeslice60148,365944,1,26819896,2014-11-16T11:45:00Z
3195115212,36.5275597,-87.3614503,Shawn Noble,1791301,1,26879614,2014-11-19T05:01:20Z
3195115317,36.5275897,-87.3614394,Shawn Noble,1791301,1,26879614,2014-11-19T05:01:21Z
3196189772,35.7682132,-86.9156435,danwatt,526173,1,26896016,2014-11-19T21:22:20Z
3196412011,36.0676156,-87.3662269,CynicalDooDad,1505651,1,26899095,2014-11-20T01:29:52Z
3196412111,36.0695114,-87.3670297,CynicalDooDad,1505651,1,26899095,2014-11-20T01:29:54Z
3196417744,36.076253,-87.3657434,CynicalDooDad,1505651,1,26899187,2014-11-20T01:41:00Z
3197027684,36.5268483,-87.3613778,Shawn Noble,1791301,1,26908165,2014-11-20T13:44:49Z
3197027826,36.5267648,-87.3607657,Shawn Noble,1791301,1,26908165,2014-11-20T13:44:47Z
3197028530,36.5266336,-87.3612767,Shawn Noble,1791301,1,26908165,2014-11-20T13:44:46Z
3197262021,36.1519688,-86.8385242,PhilipBrinson,2475969,1,26911630,2014-11-20T16:41:20Z
3200645209,36.6004449,-86.2403024,jgruca,2252860,1,26961071,2014-11-22T21:29:38Z
3200645422,36.6100395,-86.2174384,25or6to4,37392,2,43052022,2016-10-21T07:10:57Z
3200645525,36.6162394,-86.2542133,25or6to4,37392,2,43055621,2016-10-21T10:13:02Z
3202515610,36.0770946,-87.3650804,CynicalDooDad,1505651,1,26986282,2014-11-24T02:27:58Z
3202516060,36.0808645,-87.366308,CynicalDooDad,1505651,1,26986260,2014-11-24T02:23:04Z
3202616549,36.305938,-87.029914,Spanholz,2209894,2,40733395,2016-07-14T08:16:50Z
3204701160,36.5701455,-86.5708959,ediyes,1240849,1,27023492,2014-11-25T14:56:49Z
3204710060,36.5810619,-86.5549469,ediyes,1240849,1,27023492,2014-11-25T14:56:51Z
3204719724,36.5444837,-86.61578,ediyes,1240849,1,27023791,2014-11-25T15:12:56Z
3204724025,36.5485882,-86.5827919,ediyes,1240849,1,27023791,2014-11-25T15:12:57Z
3204735940,36.5519306,-86.5967591,ediyes,1240849,1,27023879,2014-11-25T15:18:18Z
3204736641,36.5748642,-86.6006285,ediyes,1240849,1,27023879,2014-11-25T15:18:20Z
3204761380,36.5597959,-86.6124533,ediyes,1240849,1,27024220,2014-11-25T15:33:50Z
3204761480,36.5658034,-86.572738,ediyes,1240849,1,27024220,2014-11-25T15:33:52Z
3204761681,36.5704475,-86.5951071,ediyes,1240849,1,27024220,2014-11-25T15:33:53Z
3204792638,36.5493692,-86.5634936,ediyes,1240849,1,27024759,2014-11-25T15:57:26Z
3204792838,36.5557873,-86.5215526,ediyes,1240849,1,27024759,2014-11-25T15:57:27Z
3204844797,36.5267151,-86.6052105,ediyes,1240849,1,27025477,2014-11-25T16:25:25Z
3204845398,36.5688055,-86.4882236,ediyes,1240849,1,27025477,2014-11-25T16:25:27Z
3204902275,36.5388409,-86.5426389,ediyes,1240849,1,27026129,2014-11-25T16:58:21Z
3204933730,36.5282792,-86.6347294,ediyes,1240849,1,27026619,2014-11-25T17:16:27Z
3204936830,36.5357885,-86.6247906,ediyes,1240849,1,27026619,2014-11-25T17:16:29Z
3204954371,36.5352,-86.5866824,ediyes,1240849,1,27026809,2014-11-25T17:26:33Z
3204965131,36.5604883,-86.5430857,ediyes,1240849,1,27026959,2014-11-25T17:33:41Z
3204969991,36.5170775,-86.5633251,ediyes,1240849,1,27027203,2014-11-25T17:44:45Z
3204975396,36.5330207,-86.5622843,ediyes,1240849,1,27027203,2014-11-25T17:44:47Z
3204999514,36.4970068,-86.5916256,ediyes,1240849,1,27027582,2014-11-25T18:02:54Z
3204999914,36.5100217,-86.5845286,ediyes,1240849,1,27027582,2014-11-25T18:02:56Z
3205016156,36.5278506,-86.4850939,ediyes,1240849,1,27027793,2014-11-25T18:15:38Z
3205020080,36.5346588,-86.4831962,ediyes,1240849,1,27027869,2014-11-25T18:20:00Z
3205029438,36.4815532,-86.4568759,ediyes,1240849,1,27028083,2014-11-25T18:31:22Z
3205032103,36.4820655,-86.4704733,ediyes,1240849,1,27028151,2014-11-25T18:34:20Z
3205062680,36.4964369,-86.5073327,ediyes,1240849,1,27028532,2014-11-25T18:54:46Z
3205062980,36.5124186,-86.5100859,ediyes,1240849,1,27028532,2014-11-25T18:54:48Z
3205090729,36.5087406,-86.5249423,ediyes,1240849,1,27028944,2014-11-25T19:14:32Z
3205101395,36.4659193,-86.4750835,ediyes,1240849,1,27029075,2014-11-25T19:22:24Z
3205144548,36.4706774,-86.4940436,ediyes,1240849,1,27029691,2014-11-25T19:49:34Z
3205144648,36.4869025,-86.4940803,ediyes,1240849,1,27029691,2014-11-25T19:49:35Z
3205144751,36.5020171,-86.4888053,ediyes,1240849,1,27029691,2014-11-25T19:49:37Z
3205157867,36.55064,-86.4990161,ediyes,1240849,1,27029952,2014-11-25T20:01:24Z
3205193842,36.5352508,-86.5304382,ediyes,1240849,1,27030461,2014-11-25T20:22:04Z
3205195567,36.5398427,-86.4843336,ediyes,1240849,1,27030393,2014-11-25T20:19:21Z
3205564915,36.527919,-87.360919,Shawn Noble,1791301,1,27035886,2014-11-26T02:40:14Z
3206064116,36.4095149,-86.7556371,markalanhenry,2487052,2,27044307,2014-11-26T12:52:37Z
3206587836,36.5210308,-87.3610763,Shawn Noble,1791301,1,27051987,2014-11-26T18:48:44Z
3206588151,36.5217745,-87.3584658,Shawn Noble,1791301,1,27051987,2014-11-26T18:48:51Z
3206589303,36.5268497,-87.3600038,Shawn Noble,1791301,1,27051987,2014-11-26T18:48:53Z
3207164818,36.1392264,-87.0439546,coleman,93788,1,27060265,2014-11-27T04:00:56Z
3213463511,36.3727651,-86.5577064,bruceeday,2488159,1,27144170,2014-11-30T23:55:47Z
3213619361,35.7221448,-87.6895232,kriscarle,1323363,1,27146214,2014-12-01T05:05:37Z
3217435234,35.8179304,-86.0698569,RichRico,2219338,1,27200773,2014-12-03T14:13:40Z
3218214880,36.1499871,-86.8780275,beweta,152074,1,27215331,2014-12-03T23:40:20Z
3218214980,36.169067,-86.8785405,beweta,152074,1,27215331,2014-12-03T23:40:21Z
3218215182,36.1736332,-86.8753285,beweta,152074,1,27215331,2014-12-03T23:40:23Z
3218215282,36.1880694,-86.8916955,beweta,152074,1,27215331,2014-12-03T23:40:24Z
3219770849,35.4358842,-87.699798,kriscarle,1323363,1,27254847,2014-12-05T06:00:55Z
3219770949,35.4503151,-87.649351,kriscarle,1323363,1,27254847,2014-12-05T06:00:56Z
3219772694,35.4481126,-87.6145788,kriscarle,1323363,1,27254897,2014-12-05T06:06:02Z
3219775220,35.4455356,-87.5493867,kriscarle,1323363,1,27254950,2014-12-05T06:12:24Z
3219775320,35.4646137,-87.5459642,kriscarle,1323363,1,27254950,2014-12-05T06:12:26Z
3219778847,35.4917121,-87.5176463,kriscarle,1323363,1,27255022,2014-12-05T06:17:48Z
3219787335,35.464737,-87.483314,kriscarle,1323363,1,27255087,2014-12-05T06:21:03Z
3219787935,35.447608,-87.4244234,kriscarle,1323363,1,27255087,2014-12-05T06:21:05Z
3219800616,35.4404538,-87.3386162,kriscarle,1323363,1,27255206,2014-12-05T06:30:52Z
3221925328,36.5536328,-87.4073968,Shawn Noble,1791301,2,36233678,2015-12-29T04:32:18Z
3222055936,36.597005,-87.4592902,Shawn Noble,1791301,1,27296179,2014-12-06T18:28:10Z
3222056343,36.6072394,-87.4646526,Shawn Noble,1791301,1,27296179,2014-12-06T18:28:13Z
3222586649,35.8033637,-86.0037891,dchiles,153669,1,27302514,2014-12-07T00:03:55Z
3225197899,36.1876888,-86.860853,beweta,152074,1,27338751,2014-12-08T17:26:56Z
3225198699,36.1923136,-86.860787,beweta,152074,1,27338751,2014-12-08T17:26:57Z
3225198899,36.1927576,-86.8574487,beweta,152074,1,27338751,2014-12-08T17:26:59Z
3225199099,36.1932471,-86.8612724,beweta,152074,1,27338751,2014-12-08T17:27:00Z
3225199299,36.1938177,-86.8622567,beweta,152074,1,27338751,2014-12-08T17:27:02Z
3225199499,36.1945529,-86.8587666,beweta,152074,1,27338751,2014-12-08T17:27:03Z
3225199699,36.201394,-86.8652786,beweta,152074,1,27338751,2014-12-08T17:27:05Z
3226922405,36.0622218,-86.9193138,maxerickson,360392,1,27363025,2014-12-09T18:50:48Z
3226932205,36.071383,-86.9319208,maxerickson,360392,1,27363025,2014-12-09T18:50:49Z
3226932305,36.0811646,-86.9218272,maxerickson,360392,1,27363025,2014-12-09T18:50:52Z
3226932405,36.0892099,-86.9378916,maxerickson,360392,1,27363025,2014-12-09T18:50:53Z
3228467720,36.1910486,-86.8611548,beweta,152074,1,27382144,2014-12-10T17:30:20Z
3228667743,36.169717,-86.881348,beweta,152074,1,27384951,2014-12-10T19:51:54Z
3228668743,36.1768101,-86.8952066,beweta,152074,1,27384951,2014-12-10T19:51:56Z
3228668943,36.1852434,-86.8807972,beweta,152074,1,27384951,2014-12-10T19:51:58Z
3228669143,36.1875835,-86.8973267,beweta,152074,2,27828099,2014-12-31T17:41:42Z
3228669343,36.2006357,-86.863811,beweta,152074,1,27384951,2014-12-10T19:52:01Z
3228815593,36.16846,-86.871564,beweta,152074,1,27387028,2014-12-10T21:39:44Z
3228815793,36.1700428,-86.8734082,beweta,152074,1,27387028,2014-12-10T21:39:45Z
3228815893,36.1715741,-86.8696851,beweta,152074,1,27387028,2014-12-10T21:39:47Z
3228816093,36.1734656,-86.8920756,beweta,152074,1,27387028,2014-12-10T21:39:49Z
3228816194,36.1786109,-86.8938382,beweta,152074,1,27387028,2014-12-10T21:39:51Z
3233744329,35.7033067,-86.4709088,jayL76,1767140,1,27450262,2014-12-14T04:37:35Z
3233748430,35.6235483,-86.592648,jayL76,1767140,1,27450262,2014-12-14T04:37:37Z
3233762470,35.5826274,-86.4887047,jayL76,1767140,1,27450392,2014-12-14T04:57:30Z
3233762570,35.6232879,-86.449841,jayL76,1767140,1,27450392,2014-12-14T04:57:32Z
3235643680,35.7161571,-86.5568692,jayL76,1767140,1,27474249,2014-12-15T05:05:35Z
3235657759,35.8193719,-86.544462,jayL76,1767140,1,27474434,2014-12-15T05:27:45Z
3236242279,36.4923474,-87.2640301,Shawn Noble,1791301,1,27482743,2014-12-15T14:08:07Z
3236427503,36.5219836,-87.3589372,Shawn Noble,1791301,1,27485648,2014-12-15T16:16:33Z
3236428007,36.5068862,-87.3747561,Shawn Noble,1791301,1,27485648,2014-12-15T16:16:25Z
3236428225,36.5107695,-87.3703883,Shawn Noble,1791301,1,27485648,2014-12-15T16:16:28Z
3236428325,36.5213154,-87.3581839,Shawn Noble,1791301,1,27485648,2014-12-15T16:16:31Z
3238564643,35.4191964,-87.7243395,RichRico,2219338,1,27516008,2014-12-16T20:45:54Z
3238973079,35.7878122,-86.6499859,jayL76,1767140,1,27522365,2014-12-17T05:52:22Z
3238973179,35.7720777,-86.7752387,jayL76,1767140,1,27522365,2014-12-17T05:52:24Z
3240418141,35.9197377,-86.8454508,darksurge,2400191,2,35718467,2015-12-03T01:51:30Z
3240483661,35.7488392,-86.7171502,jayL76,1767140,2,27561976,2014-12-19T02:05:04Z
3240500992,35.731797,-86.663277,jayL76,1767140,1,27542611,2014-12-18T01:31:14Z
3240605100,36.5111703,-85.8611553,kriscarle,1323363,1,27544907,2014-12-18T06:17:16Z
3240608640,36.6130497,-85.8051089,kriscarle,1323363,1,27544987,2014-12-18T06:24:44Z
3241509056,36.6369154,-86.8836079,dchiles,153669,1,27556979,2014-12-18T19:28:10Z
3241585347,36.5476996,-86.4377659,RichRico,2219338,1,27557668,2014-12-18T20:10:56Z
3241623243,36.5526289,-86.4411932,RichRico,2219338,1,27558068,2014-12-18T20:29:58Z
3242038375,35.7332065,-86.7583028,jayL76,1767140,1,27562106,2014-12-19T02:37:36Z
3243224056,36.1844823,-86.9012489,beweta,152074,1,27576370,2014-12-19T19:29:14Z
3243227456,36.1852105,-86.9009113,beweta,152074,1,27576370,2014-12-19T19:29:15Z
3243227779,36.1874317,-86.8937137,beweta,152074,1,27576370,2014-12-19T19:29:17Z
3243227979,36.1953044,-86.8986286,beweta,152074,2,27641608,2014-12-22T23:55:46Z
3243736167,36.1844557,-86.9023648,beweta,152074,1,27580387,2014-12-19T23:27:52Z
3243736267,36.185284,-86.9021486,beweta,152074,1,27580387,2014-12-19T23:27:53Z
3243736370,36.1866444,-86.9040737,beweta,152074,1,27580387,2014-12-19T23:27:55Z
3243736470,36.1910208,-86.9039655,beweta,152074,1,27580387,2014-12-19T23:27:56Z
3243736572,36.192552,-86.9072807,beweta,152074,1,27580387,2014-12-19T23:27:58Z
3243736672,36.1952826,-86.9057434,beweta,152074,1,27580387,2014-12-19T23:28:00Z
3247212375,35.5848448,-86.1971107,TorCguy,338843,1,27622123,2014-12-22T01:57:48Z
3248456765,36.0501869,-86.7451176,maxerickson,360392,1,27639870,2014-12-22T21:56:41Z
3248456965,36.053371,-86.7396244,maxerickson,360392,1,27639870,2014-12-22T21:56:43Z
3248457165,36.0558834,-86.7241309,maxerickson,360392,1,27639870,2014-12-22T21:56:45Z
3248457365,36.0581825,-86.7056622,maxerickson,360392,1,27639870,2014-12-22T21:56:47Z
3248457465,36.06031,-86.7146659,maxerickson,360392,1,27639870,2014-12-22T21:56:49Z
3248457565,36.0618925,-86.7501675,maxerickson,360392,1,27639870,2014-12-22T21:56:51Z
3248457665,36.063757,-86.7169831,maxerickson,360392,1,27639870,2014-12-22T21:56:53Z
3248457765,36.0667742,-86.7380717,maxerickson,360392,1,27639870,2014-12-22T21:56:55Z
3248457965,36.0737055,-86.7346689,maxerickson,360392,1,27639870,2014-12-22T21:56:57Z
3248615762,36.1740947,-86.8920388,beweta,152074,1,27641608,2014-12-22T23:55:14Z
3248615862,36.1820015,-86.9009552,beweta,152074,1,27641608,2014-12-22T23:55:16Z
3248615962,36.1870958,-86.9031286,beweta,152074,1,27641608,2014-12-22T23:55:18Z
3248616063,36.1877471,-86.9019704,beweta,152074,1,27641608,2014-12-22T23:55:19Z
3248616163,36.1888936,-86.8728278,beweta,152074,1,27641608,2014-12-22T23:55:21Z
3248616272,36.1911216,-86.8748438,beweta,152074,1,27641608,2014-12-22T23:55:23Z
3248616372,36.192792,-86.8911729,beweta,152074,1,27641608,2014-12-22T23:55:24Z
3248616472,36.1939631,-86.8952178,beweta,152074,1,27641608,2014-12-22T23:55:26Z
3248616572,36.1951152,-86.8836651,beweta,152074,1,27641608,2014-12-22T23:55:28Z
3248616672,36.196759,-86.8934669,beweta,152074,1,27641608,2014-12-22T23:55:29Z
3248616772,36.1990992,-86.8947827,beweta,152074,1,27641608,2014-12-22T23:55:31Z
3248625204,36.1853583,-86.8988147,beweta,152074,3,32765840,2015-07-20T22:48:34Z
3248660189,35.4910217,-86.6296357,kriscarle,1323363,1,27642305,2014-12-23T01:05:06Z
3248701517,36.1059613,-86.7074918,maxerickson,360392,1,27642815,2014-12-23T02:24:19Z
3248701617,36.1078159,-86.7001819,maxerickson,360392,1,27642815,2014-12-23T02:24:21Z
3248701717,36.1097746,-86.6966866,maxerickson,360392,1,27642815,2014-12-23T02:24:22Z
3248701817,36.1138775,-86.7086168,maxerickson,360392,1,27642815,2014-12-23T02:24:24Z
3248701917,36.119885,-86.7136771,maxerickson,360392,1,27642815,2014-12-23T02:24:25Z
3248702017,36.1240576,-86.7063709,maxerickson,360392,1,27642815,2014-12-23T02:24:27Z
3248702117,36.1285003,-86.7209134,maxerickson,360392,1,27642815,2014-12-23T02:24:29Z
3248702217,36.1319942,-86.724016,maxerickson,360392,1,27642815,2014-12-23T02:24:30Z
3248702317,36.1364876,-86.7045485,maxerickson,360392,1,27642815,2014-12-23T02:24:32Z
3249608055,36.1880542,-86.8066716,maxerickson,360392,1,27655234,2014-12-23T17:19:46Z
3250156238,36.2109886,-87.1731314,rkachelriess,413047,1,27661136,2014-12-23T22:11:34Z
3254732060,35.880079,-85.79903,TorCguy,338843,1,27723498,2014-12-27T06:04:51Z
3254732760,35.8895842,-85.804668,TorCguy,338843,1,27723498,2014-12-27T06:04:52Z
3257444723,36.1539645,-86.7341508,TorhamZed,1007528,1,27765543,2014-12-28T22:54:00Z
3262166422,36.1860726,-86.89745,beweta,152074,1,27828099,2014-12-31T17:40:29Z
3262166522,36.1942684,-86.8608556,beweta,152074,1,27828099,2014-12-31T17:40:31Z
3262166622,36.1979625,-86.8702463,beweta,152074,1,27828099,2014-12-31T17:40:33Z
3264216767,35.7204782,-87.2618354,Kirbert,2077000,1,27848203,2015-01-01T20:23:12Z
3266232408,36.1227983,-86.8632332,maxerickson,360392,1,27877663,2015-01-03T01:48:55Z
3266232508,36.1387306,-86.86111,maxerickson,360392,1,27877663,2015-01-03T01:48:56Z
3270639960,36.1106204,-86.7313215,maxerickson,360392,1,27936126,2015-01-05T16:07:01Z
3270642560,36.1138685,-86.7338298,maxerickson,360392,1,27936126,2015-01-05T16:07:03Z
3270642760,36.115756,-86.7387776,maxerickson,360392,1,27936126,2015-01-05T16:07:04Z
3270643060,36.1196858,-86.7360053,maxerickson,360392,1,27936126,2015-01-05T16:07:06Z
3270643260,36.1243193,-86.7460773,maxerickson,360392,1,27936126,2015-01-05T16:07:08Z
3271420113,36.1816075,-86.7207665,maxerickson,360392,1,27944993,2015-01-05T23:28:43Z
3271421413,36.1871289,-86.729819,maxerickson,360392,1,27944993,2015-01-05T23:28:45Z
3271421513,36.1953265,-86.7399111,maxerickson,360392,1,27944993,2015-01-05T23:28:47Z
3271421713,36.2002139,-86.7166178,maxerickson,360392,1,27944993,2015-01-05T23:28:48Z
3271421813,36.2071848,-86.7243655,maxerickson,360392,1,27944993,2015-01-05T23:28:50Z
3271422013,36.2162371,-86.710417,maxerickson,360392,1,27944993,2015-01-05T23:28:52Z
3271422113,36.2253477,-86.7253688,maxerickson,360392,1,27944993,2015-01-05T23:28:54Z
3271422314,36.229533,-86.7493388,maxerickson,360392,1,27944993,2015-01-05T23:28:56Z
3271422414,36.2323064,-86.7460002,maxerickson,360392,1,27944993,2015-01-05T23:28:58Z
3272524874,36.0703995,-86.7209599,maxerickson,360392,1,27950339,2015-01-06T09:08:05Z
3278581072,36.2135853,-86.7566737,maxerickson,360392,1,28022675,2015-01-09T16:28:57Z
3285194670,36.5382158,-87.3989133,Shawn Noble,1791301,1,28101977,2015-01-13T02:29:06Z
3285194951,36.5670129,-87.4166647,Shawn Noble,1791301,1,28101977,2015-01-13T02:29:12Z
3286394125,36.5678254,-87.4126283,Shawn Noble,1791301,1,28118652,2015-01-13T18:42:32Z
